mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_PUF60	ENCSR620PUP	87139	2806	2626	92	0.121642398192	84591.1528995	0.0
HepG2_SF1	ENCSR104ABF	82084	2460	1585	57	0.262993704469	81291.9262699	0.0
K562_FXR2	ENCSR081EST	72117	1632	441	14	0.488346497327	72841.8168408	0.0
K562_TAF15	ENCSR942UNX	75089	1936	522	20	0.571472819333	75944.8354254	0.0
HepG2_RCC2	ENCSR674KEK	87902	2713	1050	40	0.303689520422	88448.1321298	0.0
HepG2_SRSF5	ENCSR042QTH	91185	2863	546	27	0.655327305299	92905.5239815	0.0
K562_NFX1	ENCSR815CVQ	81712	2592	620	27	0.457173437717	83014.9855774	0.0
HepG2_AARS	ENCSR856ZRV	88271	2773	496	19	0.286151223313	90016.9172374	0.0
HepG2_EXOSC9	ENCSR003EKR	86620	2679	692	20	-0.0977664466368	87880.6776401	0.0
K562_QKI	ENCSR344XID	77261	1985	625	25	0.63867324844	77951.3707758	0.0
K562_SUGP2	ENCSR164MUK	82089	2543	1734	51	-0.0748772958724	81099.650809	0.0
HepG2_EIF3D	ENCSR689PHN	84795	2637	697	27	0.316882377694	85990.005668	0.0
K562_RAVER1	ENCSR344XID	73319	1645	884	32	0.690125060587	73143.2807938	0.0
HepG2_DAZAP1	ENCSR042QTH	90977	2864	542	18	0.0771744243885	92724.3421204	0.0
HepG2_HNRNPM	ENCSR067GHD	86209	2817	1016	33	-0.00868354537514	86940.3604589	0.0
K562_CCAR2	ENCSR620PUP	89152	2903	750	29	0.247884895719	90503.5991493	0.0
HepG2_EEF2	ENCSR689PHN	85250	2707	1156	38	0.0499348724142	85585.2089274	0.0
HepG2_BCCIP	ENCSR856ZRV	87054	2748	726	35	0.610913958741	88286.5003656	0.0
K562_MATR3	ENCSR129RWD	81238	2404	898	26	-0.0314859954295	81804.2076364	0.0
HepG2_HNRNPF	ENCSR105NML	91435	2944	499	25	0.637857121801	93333.9355532	0.0
K562_EIF3A	ENCSR667PLJ	74475	2363	1420	60	0.413280065267	73906.5983444	0.0
HepG2_TARDBP	ENCSR264TUE	84696	2715	1194	35	-0.129034371511	84970.2835858	0.0
K562_SSB	ENCSR084SCN	78544	2120	738	23	0.207449851912	79149.1837817	0.0
HepG2_NUSAP1	ENCSR674KEK	88220	2741	697	35	0.69259969823	89502.953707	0.0
K562_ATP5C1	ENCSR143COQ	84476	2732	1172	50	0.399611470267	84781.1751307	0.0
HepG2_SRSF5	ENCSR491FOC	89665	2795	406	16	0.33828884544	91617.929946	0.0
K562_MBNL1	ENCSR143COQ	85460	2796	1346	54	0.294237858746	85478.2424972	0.0
K562_NONO	ENCSR661HEL	79153	2379	790	37	0.639961377076	79886.4601814	0.0
HepG2_CIRBP	ENCSR237YZT	87135	2743	990	47	0.592729939991	87816.053386	0.0
K562_MAGOH	ENCSR129RWD	80553	2382	1612	35	-0.445660010308	79673.7730847	0.0
HepG2_BUD13	ENCSR067GHD	87607	2879	681	26	0.216335185186	89077.5284561	0.0
K562_AGO2	ENCSR898NWE	76092	1979	1073	34	0.284929745673	75872.714883	0.0
K562_NCBP2	ENCSR913CAE	81003	2537	860	33	0.292981185412	81763.5597732	0.0
K562_SBDS	ENCSR419JMU	81760	2575	1050	30	-0.140532158078	82188.8341036	0.0
HepG2_TAF15	ENCSR603TCV	87450	2633	1219	54	0.557084049194	87555.0996032	0.0
K562_SMN1	ENCSR419JMU	81253	2555	1021	36	0.165183735074	81707.3368101	0.0
HepG2_SRSF4	ENCSR853AOV	87061	2842	914	25	-0.255146033673	88034.8154405	0.0
HepG2_SRSF7	ENCSR603TCV	89636	2893	820	30	0.180850537846	90836.8125461	0.0
K562_METAP2	ENCSR424QCW	76841	2332	1076	26	-0.328786043872	76984.3570446	0.0
HepG2_SUB1	ENCSR491FOC	85922	2514	674	34	0.785829080417	87025.7468993	0.0
K562_PAPOLA	ENCSR942UNX	73048	1889	728	27	0.520243028776	73434.6412027	0.0
K562_TBRG4	ENCSR344XID	75682	1791	626	23	0.634656081052	76180.4732944	0.0
K562_SAFB	ENCSR341TTW	78293	2448	1127	34	-0.0516010968825	78435.694988	0.0
HepG2_PABPC1	ENCSR279HMU	84429	2590	1101	52	0.622555588091	84728.4016532	0.0
HepG2_FUBP3	ENCSR376RJN	84632	2743	931	34	0.17220221681	85455.6629644	0.0
HepG2_ATP5C1	ENCSR067GHD	88373	2913	775	26	0.0254152715485	89691.0285395	0.0
K562_TRIM56	ENCSR572FFX	78208	2454	980	45	0.549324193483	78625.105257	0.0
HepG2_PUS1	ENCSR538QOG	89773	2938	870	33	0.212897834907	90913.8019258	0.0
HepG2_NONO	ENCSR856ZRV	87817	2746	895	47	0.747941698958	88688.9259683	0.0
K562_TARDBP	ENCSR129RWD	82384	2430	916	36	0.41405716965	82920.7180294	0.0
HepG2_PPIG	ENCSR246RRQ	89191	2907	810	35	0.406800081987	90415.77752	0.0
HepG2_EIF4G1	ENCSR042QTH	88603	2704	820	28	0.162063313492	89618.8788487	0.0
HepG2_SND1	ENCSR491FOC	87786	2720	684	37	0.803913173084	89069.8328147	0.0
HepG2_FIP1L1	ENCSR067GHD	87798	2898	1206	47	0.239633235944	88207.3279575	0.0
HepG2_XPO5	ENCSR279HMU	84635	2606	955	47	0.676577339302	85248.6236385	0.0
K562_SDAD1	ENCSR341TTW	79893	2472	776	21	-0.193276963955	80778.7156792	0.0
K562_RECQL	ENCSR942UNX	76533	2109	421	17	0.551237370591	77768.4529086	0.0
K562_PA2G4	ENCSR661HEL	79501	2366	683	23	0.178271216367	80461.0912965	0.0
HepG2_PA2G4	ENCSR689PHN	81023	2571	1030	31	-0.076302322973	81485.4675974	0.0
HepG2_DDX59	ENCSR264TUE	85598	2691	1202	51	0.432566953574	85800.845501	0.0
K562_RPS3	ENCSR772DUM	76654	2284	1814	48	-0.171269718289	75257.9366664	0.0
HepG2_HLTF	ENCSR491FOC	86087	2364	701	28	0.540577740075	86999.0398318	0.0
K562_UBE2L3	ENCSR620PUP	89815	2896	934	38	0.335471675737	90777.2114284	0.0
HepG2_DROSHA	ENCSR481WJH	72170	1979	977	32	0.256340985297	72144.7435519	0.0
K562_DDX51	ENCSR661HEL	79823	2381	670	29	0.537128684958	80811.9769054	0.0
HepG2_HNRNPF	ENCSR305XWT	87190	2568	630	38	1.03416506632	88427.1144328	0.0
HepG2_SF3B1	ENCSR264TUE	83579	2539	2145	129	0.985273520248	81631.6041677	0.0
HepG2_RPLP0	ENCSR674KEK	88839	2746	690	24	0.170299572001	90162.5688925	0.0
K562_CELF1	ENCSR620PUP	89395	2891	707	22	-0.0555811585897	90833.758881	0.0
HepG2_GRSF1	ENCSR279HMU	85801	2603	835	31	0.291311168425	86680.4952602	0.0
K562_HNRNPF	ENCSR572FFX	81095	2535	500	30	0.940661624866	82573.4378337	0.0
K562_TAF15	ENCSR344XID	77233	1903	455	16	0.51314720998	78196.8150496	0.0
K562_DDX21	ENCSR163JUC	85343	2745	471	15	-0.0142978829144	87118.681372	0.0
K562_ZC3H8	ENCSR718EWL	86629	2816	1040	40	0.242691106436	87298.0536082	0.0
K562_SUPT6H	ENCSR164MUK	81952	2578	1778	48	-0.220622118873	80917.4685403	0.0
K562_AUH	ENCSR718EWL	87412	2846	591	11	-0.806758920689	89058.0383173	0.0
K562_DDX52	ENCSR661HEL	79686	2388	578	20	0.207453950662	80882.3600098	0.0
HepG2_LSM11	ENCSR674KEK	87932	2651	766	30	0.377469721367	88998.0123326	0.0
HepG2_PCBP2	ENCSR491FOC	86962	2615	1166	57	0.701040210022	87147.8763565	0.0
K562_GRWD1	ENCSR572FFX	78311	2449	560	16	-0.130332725214	79612.1090784	0.0
HepG2_XRN2	ENCSR856ZRV	85652	2714	828	32	0.286507350698	86654.3815993	0.0
K562_SYNCRIP	ENCSR341TTW	79044	2416	1216	27	-0.461076415098	78993.008484	0.0
HepG2_SUGP2	ENCSR246RRQ	89122	2896	819	33	0.310322578958	90321.9023594	0.0
K562_CKAP4	ENCSR324WIS	83414	2596	924	46	0.67774016856	84081.0505043	0.0
K562_AKAP8	ENCSR143COQ	84454	2788	1105	37	0.0204860001301	84972.9489036	0.0
K562_DDX19B	ENCSR143COQ	86505	2824	771	30	0.253275075088	87734.19045	0.0
HepG2_ZRANB2	ENCSR491FOC	87128	2686	786	37	0.610673080348	88175.600351	0.0
HepG2_PHF6	ENCSR674KEK	87500	2663	658	25	0.320071099323	88802.1828577	0.0
HepG2_PNPT1	ENCSR279HMU	84974	2597	767	25	0.0928769819336	85994.163827	0.0
K562_ASCC1	ENCSR913CAE	80661	2556	581	15	-0.295592207433	82029.2729626	0.0
K562_EIF2S1	ENCSR913CAE	81958	2628	667	26	0.281744365246	83205.6854858	0.0
K562_FMR1	ENCSR424QCW	77162	2310	1186	20	-0.828034418615	77078.4022885	0.0
K562_LARP7	ENCSR572FFX	78611	2377	753	38	0.738938852622	79413.820334	0.0
HepG2_NKRF	ENCSR246RRQ	88835	2900	860	24	-0.226226959875	89975.5241681	0.0
K562_HNRNPU	ENCSR438MDN	84184	2727	801	34	0.389963864391	85249.0453217	0.0
HepG2_MAGOH	ENCSR237YZT	87506	2826	2324	62	-0.275649472589	85623.0814342	0.0
HepG2_MATR3	ENCSR237YZT	88154	2830	1664	71	0.410459476712	87547.1910323	0.0
K562_DDX55	ENCSR572FFX	76226	2299	836	27	0.0987331708209	76808.4858295	0.0
C4-2B_ZFX	ENCSR142YZV	95022	3154	397	21	0.672329232958	97341.7984804	0.0
HepG2_SUPT6H	ENCSR067GHD	86721	2845	874	39	0.443793584557	87749.3430538	0.0
K562_RBFOX2	ENCSR667PLJ	76459	2496	732	21	-0.186385923394	77456.1846739	0.0
HepG2_PCBP1	ENCSR603TCV	88162	2754	1500	122	1.38054704015	87702.9257022	0.0
K562_RCC2	ENCSR572FFX	76722	2412	865	28	0.0421371164085	77358.0774593	0.0
K562_EXOSC9	ENCSR815CVQ	83025	2676	787	25	-0.0209678390968	84084.6935877	0.0
HepG2_SLBP	ENCSR042QTH	88639	2772	990	51	0.72008306982	89340.9955213	0.0
K562_MAK16	ENCSR143COQ	84693	2785	1256	33	-0.323733128576	84919.017545	0.0
HepG2_SBDS	ENCSR279HMU	85785	2622	841	31	0.270220135722	86671.6113238	0.0
K562_UTP18	ENCSR143COQ	83281	2740	2314	55	-0.46907384192	81348.3995442	0.0
K562_CPSF7	ENCSR667PLJ	76600	2469	666	28	0.383322205543	77687.1080858	0.0
K562_SND1	ENCSR084SCN	76800	1941	597	23	0.608209122574	77505.9132821	0.0
HepG2_DDX21	ENCSR003EKR	88113	2757	479	22	0.553733487372	89870.7794935	0.0
HepG2_HNRNPA1	ENCSR305XWT	83878	2465	1009	35	0.239205468124	84267.6345978	0.0
HepG2_FAM120A	ENCSR689PHN	84760	2690	804	30	0.233544414245	85789.9610001	0.0
HepG2_PUM2	ENCSR042QTH	89922	2817	1168	60	0.713508691518	90299.4491481	0.0
K562_DNAJC2	ENCSR667PLJ	76894	2458	765	26	0.088437989551	77777.8858222	0.0
K562_SRSF9	ENCSR341TTW	82069	2607	793	27	0.100085332828	83043.9420743	0.0
K562_WDR3	ENCSR174OYC	83016	2704	945	32	0.0560518437035	83777.1359619	0.0
K562_APOBEC3C	ENCSR620PUP	85916	2750	1029	37	0.167849402171	86546.8219604	0.0
K562_HNRNPA0	ENCSR419JMU	80325	2490	1092	35	0.0481573043158	80576.3374581	0.0
HepG2_RAVER1	ENCSR491FOC	84003	2349	1855	106	1.03103921639	82475.7464324	0.0
HepG2_DDX6	ENCSR237YZT	87334	2852	1356	56	0.338710990853	87384.1536475	0.0
HepG2_KIF1C	ENCSR538QOG	89691	2955	654	30	0.477476960466	91283.0733413	0.0
HepG2_DDX47	ENCSR968BBQ	88439	2961	733	25	0.0267131183764	89890.2863269	0.0
HepG2_HNRNPU	ENCSR305XWT	85100	2526	1636	55	0.179635268256	84276.6487324	0.0
HepG2_GEMIN5	ENCSR689PHN	84064	2669	1060	39	0.212670564403	84548.9358832	0.0
K562_NUFIP2	ENCSR174OYC	83288	2699	658	26	0.28610771189	84624.4488591	0.0
HepG2_PRPF6	ENCSR491FOC	87765	2636	730	27	0.300358291816	88893.3484519	0.0
K562_PUM1	ENCSR620PUP	88400	2830	1105	44	0.314773375805	88946.4965989	0.0
HepG2_RBM34	ENCSR491FOC	87069	2586	611	17	-0.0942007549534	88403.399401	0.0
K562_NOL12	ENCSR620PUP	87931	2839	1007	28	-0.215575924156	88711.8084801	0.0
HepG2_FMR1	ENCSR042QTH	88887	2795	707	34	0.61294868411	90206.0370165	0.0
K562_SF1	ENCSR898NWE	79213	2107	795	23	0.121225903494	79692.2298719	0.0
K562_DDX3X	ENCSR913CAE	80843	2591	698	24	0.101421213511	81996.2488533	0.0
K562_HNRNPC	ENCSR572FFX	79350	2436	1420	75	0.782787660807	78823.7205815	0.0
K562_FTO	ENCSR424QCW	76468	2299	1030	25	-0.308794662191	76671.1456346	0.0
MCF-7_ZFX	ENCSR783OQM	96431	3266	286	10	0.0459570711742	99105.8788519	0.0
HepG2_APOBEC3C	ENCSR279HMU	86317	2648	854	36	0.458502438515	87193.9387002	0.0
HepG2_SUPV3L1	ENCSR856ZRV	87054	2719	1065	55	0.725484530997	87547.1415234	0.0
K562_ABCF1	ENCSR032YMP	82339	2559	957	27	-0.139563737453	82941.4077834	0.0
HepG2_CNOT7	ENCSR279HMU	84873	2576	1222	39	0.0724748236757	84945.1847854	0.0
HepG2_STAU1	ENCSR067GHD	87297	2878	782	31	0.265965091742	88556.33901	0.0
HepG2_TRA2A	ENCSR491FOC	87733	2690	695	27	0.341459858523	88984.7766287	0.0
HepG2_PES1	ENCSR538QOG	89770	2982	683	22	-0.0444289173355	91347.3587982	0.0
K562_RPS19	ENCSR661HEL	78184	2307	1481	71	0.700174681842	77417.2389234	0.0
HepG2_RECQL	ENCSR603TCV	89218	2877	922	40	0.428002835846	90181.0843018	0.0
HepG2_NELFE	ENCSR603TCV	89032	2867	1124	33	-0.133322045893	89599.5699734	0.0
HepG2_SF3B4	ENCSR603TCV	88314	2826	1764	72	0.351098944713	87505.0688538	0.0
HepG2_EIF4A3	ENCSR237YZT	87890	2824	1720	64	0.211694183592	87181.1106821	0.0
K562_RRP9	ENCSR661HEL	78854	2340	753	22	-0.022470930984	79651.3974557	0.0
HepG2_HDGF	ENCSR538QOG	90003	2974	667	36	0.70787858823	91576.3788231	0.0
K562_PTBP1	ENCSR129RWD	82810	2438	631	28	0.59189369174	83935.1297021	0.0
K562_AGGF1	ENCSR143COQ	80935	2687	2531	49	-0.77808644947	78542.0430149	0.0
K562_SRSF4	ENCSR772DUM	77357	2297	1182	39	0.15209698326	77230.7228995	0.0
HepG2_RBM15	ENCSR585KOJ	89514	2934	886	41	0.497561677635	90603.3424712	0.0
HepG2_UPF2	ENCSR856ZRV	84846	2677	483	14	-0.122366854256	86531.8227743	0.0
K562_PSIP1	ENCSR572FFX	77676	2466	1040	31	-0.0909472977876	78014.3142068	0.0
K562_FKBP4	ENCSR572FFX	75973	2212	891	26	0.00322159702981	76361.7551207	0.0
HepG2_CKAP4	ENCSR538QOG	89074	2910	1369	68	0.604469433606	89132.6294979	0.0
K562_EIF4B	ENCSR913CAE	80270	2581	652	19	-0.141941789727	81514.4357945	0.0
K562_TFIP11	ENCSR661HEL	78517	2353	762	28	0.294139559842	79297.728329	0.0
HepG2_DDX27	ENCSR856ZRV	87861	2717	364	8	-0.492658191149	89835.5315737	0.0
HepG2_NAA15	ENCSR067GHD	86603	2807	818	27	0.0262465022332	87727.9860453	0.0
HepG2_FKBP4	ENCSR856ZRV	87261	2693	518	24	0.586205084994	88873.2888469	0.0
HepG2_LARP7	ENCSR674KEK	87939	2725	792	31	0.337014682315	89025.485605	0.0
HepG2_AGGF1	ENCSR853AOV	84988	2637	811	25	-0.00941223847971	85960.9759984	0.0
HepG2_SFPQ	ENCSR104ABF	81716	2456	1333	55	0.45713476846	81418.9763664	0.0
K562_CPSF6	ENCSR424QCW	77488	2343	1159	28	-0.32376588021	77474.669956	0.0
K562_HNRNPF	ENCSR163JUC	84564	2733	469	20	0.399970237303	86321.747478	0.0
HepG2_RBM14	ENCSR521WAI	81997	2379	816	42	0.827036031171	82668.8619802	0.0
HepG2_TRIM56	ENCSR305XWT	85363	2524	1048	58	0.904385057331	85689.199082	0.0
HepG2_CSTF2	ENCSR856ZRV	83216	2519	431	24	0.879356357494	84827.4609372	0.0
HepG2_NPM1	ENCSR104ABF	82192	2451	1234	40	0.120357005218	82114.17961	0.0
K562_LSM11	ENCSR572FFX	78555	2469	716	21	-0.0997939905704	79556.7046921	0.0
HepG2_GPKOW	ENCSR264TUE	85631	2726	1352	47	0.126985121517	85581.156633	0.0
HepG2_U2AF1	ENCSR067GHD	84502	2715	3742	125	0.0561518258979	79654.461959	0.0
K562_FIP1L1	ENCSR032YMP	79603	2461	947	34	0.215748465546	80113.7357479	0.0
HepG2_PTBP1	ENCSR603TCV	88467	2840	1448	60	0.368221274474	88315.9680137	0.0
K562_EFTUD2	ENCSR661HEL	78113	2311	1741	78	0.598675235976	76827.4364236	0.0
HepG2_SRSF3	ENCSR264TUE	85401	2661	1735	74	0.452945965822	84481.3059965	0.0
HepG2_DNAJC21	ENCSR305XWT	84467	2524	799	29	0.280533298751	85342.8911943	0.0
HepG2_HNRNPD	ENCSR279HMU	85353	2597	759	26	0.171007585802	86387.009694	0.0
HepG2_PSIP1	ENCSR674KEK	88968	2758	752	38	0.704930820792	90152.8798307	0.0
K562_HNRNPU	ENCSR898NWE	78767	2075	1300	71	1.05185929884	78123.8850833	0.0
HepG2_GTF2F1	ENCSR491FOC	87767	2678	640	26	0.412962352301	89117.9193293	0.0
K562_ILF2	ENCSR419JMU	80739	2467	1221	47	0.333177464242	80689.3603621	0.0
K562_FXR1	ENCSR913CAE	79025	2419	1719	65	0.30484043925	77915.139326	0.0
HepG2_SNRNP70	ENCSR264TUE	84854	2630	1796	78	0.486678549207	83776.3270257	0.0
K562_SERBP1	ENCSR661HEL	77473	2264	859	28	0.157588344114	77972.8706531	0.0
HepG2_KHDRBS1	ENCSR279HMU	86007	2648	911	44	0.64960343128	86755.3805766	0.0
K562_PPIG	ENCSR032YMP	81119	2544	951	29	-0.0404512439384	81714.4796467	0.0
HepG2_DDX5	ENCSR776SXA	86860	2797	808	29	0.156509306241	87990.8169584	0.0
HepG2_TUFM	ENCSR042QTH	88882	2767	1048	57	0.804963743813	89452.5310735	0.0
K562_SF3A3	ENCSR174OYC	82873	2679	1464	56	0.242790746116	82539.033002	0.0
HepG2_G3BP1	ENCSR237YZT	88711	2901	1186	38	-0.0294699746146	89180.3536961	0.0
K562_SRSF5	ENCSR129RWD	80958	2407	747	25	0.170757359953	81828.1522333	0.0
K562_CNOT8	ENCSR898NWE	76236	1973	1027	27	0.0226765996437	76115.2045398	0.0
K562_SF3B1	ENCSR424QCW	75317	2224	1777	52	-0.0130414048817	73926.1416741	0.0
K562_AATF	ENCSR815CVQ	82213	2630	645	22	0.0925081030125	83514.2443615	0.0
K562_SMNDC1	ENCSR815CVQ	81658	2626	907	22	-0.406871710296	82436.2586329	0.0
HepG2_FASTKD2	ENCSR003EKR	86589	2641	698	22	0.0473759468657	87795.8098909	0.0
HepG2_NSUN2	ENCSR264TUE	82427	2582	1210	39	0.0411669686626	82529.3514619	0.0
K562_TROVE2	ENCSR092WKG	85425	2815	817	32	0.249259247091	86550.1775086	0.0
HepG2_ACO1	ENCSR538QOG	89212	2905	911	39	0.394722687944	90226.8263756	0.0
K562_SNRNP200	ENCSR164MUK	78792	2460	2297	52	-0.463776488169	76622.0629523	0.0
HepG2_DDX55	ENCSR856ZRV	87710	2741	947	50	0.756602677747	88468.1367823	0.0
HepG2_PPIL4	ENCSR305XWT	84484	2494	833	42	0.772289509637	85236.9205568	0.0
HepG2_PABPC4	ENCSR237YZT	88228	2831	1149	58	0.653670839651	88661.1517877	0.0
K562_EWSR1	ENCSR913CAE	79867	2546	786	22	-0.187658684428	80804.9254121	0.0
HepG2_ILF3	ENCSR279HMU	86144	2645	978	41	0.449272037275	86762.7388541	0.0
K562_PUS1	ENCSR143COQ	79131	2580	3980	83	-0.644713265776	73787.8496043	0.0
K562_G3BP2	ENCSR344XID	68140	1100	1088	31	0.819659987708	67020.24587	0.0
HepG2_HNRNPL	ENCSR042QTH	87442	2731	1263	48	0.283148756864	87570.0862421	0.0
HepG2_CCAR1	ENCSR135LXL	90612	2967	1221	46	0.202339762193	91062.1661978	0.0
HepG2_TBRG4	ENCSR246RRQ	88046	2860	1235	40	-0.00419682094202	88373.8824876	0.0
K562_SRFBP1	ENCSR572FFX	75589	2385	862	32	0.234571072796	76196.2594047	0.0
HepG2_CPSF7	ENCSR067GHD	87890	2901	807	33	0.309046082335	89118.7852069	0.0
HepG2_CPSF6	ENCSR264TUE	84276	2675	1277	31	-0.386835454937	84354.7091147	0.0
K562_ILF3	ENCSR667PLJ	76431	2435	638	23	0.178313571133	77549.5428886	0.0
HepG2_EIF2S1	ENCSR237YZT	86744	2848	1252	55	0.420083786473	86997.1326091	0.0
HepG2_SART3	ENCSR279HMU	85696	2619	819	40	0.67634835422	86605.438135	0.0
HepG2_G3BP2	ENCSR237YZT	88934	2865	1025	34	0.0421826782163	89693.2170263	0.0
K562_DNAJC21	ENCSR667PLJ	76823	2495	780	21	-0.270586308274	77724.0962568	0.0
HepG2_TROVE2	ENCSR689PHN	83667	2651	747	22	-0.10548268335	84786.8519763	0.0
HepG2_MSI2	ENCSR067GHD	87490	2867	990	32	-0.0197803965687	88324.5595909	0.0
HepG2_PKM	ENCSR689PHN	83901	2641	851	43	0.682781232373	84763.331727	0.0
HepG2_AGO1	ENCSR003EKR	86410	2606	660	23	0.208529034112	87655.2440763	0.0
HepG2_AUH	ENCSR997HCQ	92650	3063	893	38	0.364184852525	93860.078546	0.0
K562_IGF2BP1	ENCSR163JUC	85390	2757	491	19	0.261244252777	87129.9542326	0.0
K562_TARDBP	ENCSR372DZW	85619	2646	554	21	0.29462127546	87118.7513383	0.0
K562_HNRNPM	ENCSR032YMP	75740	2249	1215	38	0.0748867699444	75503.132755	0.0
HepG2_HNRNPA2B1	ENCSR042QTH	88155	2657	769	28	0.272687400203	89225.0032654	0.0
K562_PKM	ENCSR438MDN	83871	2722	760	28	0.182932399296	85024.1747901	0.0
K562_DKC1	ENCSR143COQ	84519	2729	1009	27	-0.27099155877	85188.3127182	0.0
HepG2_ETF1	ENCSR997HCQ	93125	3085	1105	38	0.0539229851396	93937.5797492	0.0
HepG2_ILF2	ENCSR305XWT	85871	2526	892	32	0.286344548438	86558.6711897	0.0
K562_EEF2	ENCSR661HEL	79222	2365	814	33	0.441498169693	79901.824253	0.0
K562_RPS3A	ENCSR419JMU	80438	2436	1077	37	0.181942003835	80660.982149	0.0
