mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_GRSF1	ENCSR118EFE	83351	2789	1048	48	0.452919167691	83962.0029571	0.0
HepG2_NUFIP2	ENCSR104ABF	82233	2679	1325	52	0.268614049329	82180.3587293	0.0
K562_DDX1	ENCSR667PLJ	76571	2636	645	24	0.112182973656	77874.6517056	0.0
K562_FUS	ENCSR084SCN	76876	2178	636	26	0.529014175671	77735.5720446	0.0
HepG2_SUCLG1	ENCSR042QTH	90310	3077	1042	45	0.34200293102	91225.6807417	0.0
HepG2_RPS3A	ENCSR279HMU	85239	2834	1307	72	0.728483580205	85336.869914	0.0
HepG2_PRPF4	ENCSR584UYK	86331	2941	1000	54	0.664603227957	87176.5748241	0.0
K562_HLTF	ENCSR815CVQ	81195	2794	746	25	-0.0381886675668	82454.077761	0.0
HepG2_ZNF622	ENCSR691IVR	87856	3093	1235	51	0.230192093354	88395.2014415	0.0
HepG2_SRSF1	ENCSR603TCV	86247	2862	2340	102	0.393511225532	84292.1226458	0.0
HepG2_UBE2L3	ENCSR042QTH	89383	3020	1248	67	0.668066984271	89791.9114823	0.0
K562_MSI2	ENCSR620PUP	88077	3078	993	32	-0.116949714356	89116.5279899	0.0
K562_EXOSC5	ENCSR341TTW	81032	2793	794	27	-0.0195034246701	82191.0410965	0.0
K562_AKAP8L	ENCSR143COQ	82260	2931	2043	75	0.0430714004609	81007.6588558	0.0
HepG2_HNRNPLL	ENCSR264TUE	83881	2870	1325	47	0.0520336261698	84028.6996348	0.0
K562_POLR2G	ENCSR942UNX	76688	2234	520	27	0.833819443271	77831.8522959	0.0
K562_ZRANB2	ENCSR815CVQ	81334	2771	720	28	0.190881777071	82615.6566486	0.0
HepG2_NOLC1	ENCSR521WAI	82430	2588	822	40	0.632193483627	83302.8153022	0.0
HepG2_NIP7	ENCSR674KEK	86795	2896	781	44	0.755731308685	88048.6961136	0.0
HepG2_MTPAP	ENCSR264TUE	85569	2946	1116	44	0.195569201984	86210.212153	0.0
HepG2_ASCC1	ENCSR237YZT	87794	3091	989	35	0.00743309363057	88848.5374035	0.0
K562_PCBP1	ENCSR129RWD	80796	2474	866	65	1.29351106354	81418.9898539	0.0
HepG2_PARN	ENCSR305XWT	85315	2737	799	30	0.226970979943	86401.8116965	0.0
HepG2_PUF60	ENCSR042QTH	86672	3018	3075	92	-0.218907454113	83467.901158	0.0
K562_IGF2BP3	ENCSR771ZZL	73213	1766	660	26	0.707660097889	73613.332549	0.0
K562_POLR2G	ENCSR341TTW	81893	2718	544	25	0.469516126634	83476.8436395	0.0
K562_ADAR	ENCSR667PLJ	75972	2637	721	31	0.308839186226	77112.2069634	0.0
K562_NPM1	ENCSR164MUK	82894	2843	1077	35	-0.0777378407965	83527.4238015	0.0
K562_YTHDC2	ENCSR164MUK	81039	2663	1817	59	-0.0172076167629	79992.0466805	0.0
HepG2_EWSR1	ENCSR538QOG	88570	3135	1405	77	0.630712896313	88765.1789666	0.0
HepG2_IGF2BP3	ENCSR237YZT	87443	3010	1451	55	0.139035415292	87466.0823938	0.0
HepG2_EIF3H	ENCSR853AOV	87152	3068	839	34	0.203099225148	88482.4537272	0.0
HepG2_GNB2L1	ENCSR674KEK	88134	2956	836	38	0.43854889071	89350.4184229	0.0
K562_RBM39	ENCSR164MUK	80420	2765	2844	72	-0.441577797611	77455.4510395	0.0
HepG2_KRR1	ENCSR246RRQ	88964	3149	1017	30	-0.262957374851	90030.9117324	0.0
K562_KHSRP	ENCSR129RWD	81267	2541	799	20	-0.320922240897	82178.0130178	0.0
K562_CCAR1	ENCSR667PLJ	74779	2605	947	36	0.125982286899	75430.4902969	0.0
K562_RBM22	ENCSR129RWD	80415	2523	940	33	0.162129697188	81003.4196288	0.0
HepG2_AKAP8	ENCSR246RRQ	88407	3135	849	32	0.0880025139584	89788.4798466	0.0
K562_HNRNPA2B1	ENCSR164MUK	79820	2711	2353	79	-0.0166515964863	77738.6657833	0.0
K562_DAZAP1	ENCSR815CVQ	81518	2718	856	27	-0.0800781892595	82479.2568525	0.0
K562_RBM15	ENCSR143COQ	80526	2841	2552	78	-0.207026459932	78190.018533	0.0
K562_TUFM	ENCSR620PUP	82775	2833	817	41	0.552152335266	83900.65726	0.0
K562_TIAL1	ENCSR572FFX	77350	2583	858	30	0.0663385012147	78166.865743	0.0
HepG2_IGF2BP1	ENCSR491FOC	89019	3006	453	15	-0.0282802645202	91091.3800773	0.0
K562_NSUN2	ENCSR174OYC	83454	2906	1062	47	0.345895393269	84156.2747103	0.0
K562_SRSF7	ENCSR129RWD	81960	2595	782	23	-0.106349300597	82952.665103	0.0
K562_AARS	ENCSR572FFX	77276	2500	812	26	-0.0148757804594	78108.8027257	0.0
K562_NELFE	ENCSR129RWD	81538	2551	785	27	0.136676424532	82472.8432895	0.0
K562_DDX21	ENCSR129RWD	82799	2601	502	25	0.664787675197	84349.2838555	0.0
HepG2_EIF4G2	ENCSR042QTH	88260	2991	879	41	0.460892581219	89420.3161662	0.0
HepG2_SNRNP200	ENCSR104ABF	81109	2651	1371	53	0.242161030818	80936.2338595	0.0
HepG2_XRCC5	ENCSR491FOC	86135	2715	768	26	0.103052694131	87269.0966565	0.0
K562_DGCR8	ENCSR619GAS	86005	3028	543	22	0.202606655392	87906.5881189	0.0
