sample	url
ENCFF457DGE	https://www.encodeproject.org/files/ENCFF457DGE/@@download/ENCFF457DGE.fastq.gz
ENCFF259UPG	https://www.encodeproject.org/files/ENCFF259UPG/@@download/ENCFF259UPG.fastq.gz
ENCFF884LZZ	https://www.encodeproject.org/files/ENCFF884LZZ/@@download/ENCFF884LZZ.fastq.gz
ENCFF824GIZ	https://www.encodeproject.org/files/ENCFF824GIZ/@@download/ENCFF824GIZ.fastq.gz
ENCFF864TPH	https://www.encodeproject.org/files/ENCFF864TPH/@@download/ENCFF864TPH.fastq.gz
ENCFF410OHI	https://www.encodeproject.org/files/ENCFF410OHI/@@download/ENCFF410OHI.fastq.gz
ENCFF379KXH	https://www.encodeproject.org/files/ENCFF379KXH/@@download/ENCFF379KXH.fastq.gz
ENCFF558SCA	https://www.encodeproject.org/files/ENCFF558SCA/@@download/ENCFF558SCA.fastq.gz
ENCFF275BLA	https://www.encodeproject.org/files/ENCFF275BLA/@@download/ENCFF275BLA.fastq.gz
ENCFF496FRF	https://www.encodeproject.org/files/ENCFF496FRF/@@download/ENCFF496FRF.fastq.gz
ENCFF278ILV	https://www.encodeproject.org/files/ENCFF278ILV/@@download/ENCFF278ILV.fastq.gz
ENCFF864UWL	https://www.encodeproject.org/files/ENCFF864UWL/@@download/ENCFF864UWL.fastq.gz
ENCFF235KKF	https://www.encodeproject.org/files/ENCFF235KKF/@@download/ENCFF235KKF.fastq.gz
ENCFF561XEM	https://www.encodeproject.org/files/ENCFF561XEM/@@download/ENCFF561XEM.fastq.gz
ENCFF448MSH	https://www.encodeproject.org/files/ENCFF448MSH/@@download/ENCFF448MSH.fastq.gz
ENCFF306FRF	https://www.encodeproject.org/files/ENCFF306FRF/@@download/ENCFF306FRF.fastq.gz
ENCFF870KIO	https://www.encodeproject.org/files/ENCFF870KIO/@@download/ENCFF870KIO.fastq.gz
ENCFF897ZIG	https://www.encodeproject.org/files/ENCFF897ZIG/@@download/ENCFF897ZIG.fastq.gz
ENCFF202DDK	https://www.encodeproject.org/files/ENCFF202DDK/@@download/ENCFF202DDK.fastq.gz
ENCFF335MQE	https://www.encodeproject.org/files/ENCFF335MQE/@@download/ENCFF335MQE.fastq.gz
ENCFF949KOY	https://www.encodeproject.org/files/ENCFF949KOY/@@download/ENCFF949KOY.fastq.gz
ENCFF186AAM	https://www.encodeproject.org/files/ENCFF186AAM/@@download/ENCFF186AAM.fastq.gz
ENCFF550GUE	https://www.encodeproject.org/files/ENCFF550GUE/@@download/ENCFF550GUE.fastq.gz
ENCFF144WRK	https://www.encodeproject.org/files/ENCFF144WRK/@@download/ENCFF144WRK.fastq.gz
ENCFF253TRI	https://www.encodeproject.org/files/ENCFF253TRI/@@download/ENCFF253TRI.fastq.gz
ENCFF388HVN	https://www.encodeproject.org/files/ENCFF388HVN/@@download/ENCFF388HVN.fastq.gz
ENCFF896QFF	https://www.encodeproject.org/files/ENCFF896QFF/@@download/ENCFF896QFF.fastq.gz
ENCFF002CAG	https://www.encodeproject.org/files/ENCFF002CAG/@@download/ENCFF002CAG.fastq.gz
ENCFF550GXB	https://www.encodeproject.org/files/ENCFF550GXB/@@download/ENCFF550GXB.fastq.gz
ENCFF959DSF	https://www.encodeproject.org/files/ENCFF959DSF/@@download/ENCFF959DSF.fastq.gz
ENCFF022ZFY	https://www.encodeproject.org/files/ENCFF022ZFY/@@download/ENCFF022ZFY.fastq.gz
ENCFF826NBM	https://www.encodeproject.org/files/ENCFF826NBM/@@download/ENCFF826NBM.fastq.gz
ENCFF870ULR	https://www.encodeproject.org/files/ENCFF870ULR/@@download/ENCFF870ULR.fastq.gz
ENCFF271EDI	https://www.encodeproject.org/files/ENCFF271EDI/@@download/ENCFF271EDI.fastq.gz
ENCFF673ANB	https://www.encodeproject.org/files/ENCFF673ANB/@@download/ENCFF673ANB.fastq.gz
ENCFF958QIG	https://www.encodeproject.org/files/ENCFF958QIG/@@download/ENCFF958QIG.fastq.gz
ENCFF649CVA	https://www.encodeproject.org/files/ENCFF649CVA/@@download/ENCFF649CVA.fastq.gz
ENCFF790GXP	https://www.encodeproject.org/files/ENCFF790GXP/@@download/ENCFF790GXP.fastq.gz
ENCFF333ZCD	https://www.encodeproject.org/files/ENCFF333ZCD/@@download/ENCFF333ZCD.fastq.gz
ENCFF943WGV	https://www.encodeproject.org/files/ENCFF943WGV/@@download/ENCFF943WGV.fastq.gz
ENCFF030DXO	https://www.encodeproject.org/files/ENCFF030DXO/@@download/ENCFF030DXO.fastq.gz
ENCFF711HYW	https://www.encodeproject.org/files/ENCFF711HYW/@@download/ENCFF711HYW.fastq.gz
ENCFF492VLP	https://www.encodeproject.org/files/ENCFF492VLP/@@download/ENCFF492VLP.fastq.gz
ENCFF986EEV	https://www.encodeproject.org/files/ENCFF986EEV/@@download/ENCFF986EEV.fastq.gz
ENCFF879NNR	https://www.encodeproject.org/files/ENCFF879NNR/@@download/ENCFF879NNR.fastq.gz
ENCFF001ZGI	https://www.encodeproject.org/files/ENCFF001ZGI/@@download/ENCFF001ZGI.fastq.gz
ENCFF646LBK	https://www.encodeproject.org/files/ENCFF646LBK/@@download/ENCFF646LBK.fastq.gz
ENCFF766IGS	https://www.encodeproject.org/files/ENCFF766IGS/@@download/ENCFF766IGS.fastq.gz
ENCFF726OXN	https://www.encodeproject.org/files/ENCFF726OXN/@@download/ENCFF726OXN.fastq.gz
ENCFF003IEE	https://www.encodeproject.org/files/ENCFF003IEE/@@download/ENCFF003IEE.fastq.gz
ENCFF410JCQ	https://www.encodeproject.org/files/ENCFF410JCQ/@@download/ENCFF410JCQ.fastq.gz
ENCFF642WHU	https://www.encodeproject.org/files/ENCFF642WHU/@@download/ENCFF642WHU.fastq.gz
ENCFF200UFR	https://www.encodeproject.org/files/ENCFF200UFR/@@download/ENCFF200UFR.fastq.gz
ENCFF983TGB	https://www.encodeproject.org/files/ENCFF983TGB/@@download/ENCFF983TGB.fastq.gz
ENCFF159YAB	https://www.encodeproject.org/files/ENCFF159YAB/@@download/ENCFF159YAB.fastq.gz
ENCFF545VDQ	https://www.encodeproject.org/files/ENCFF545VDQ/@@download/ENCFF545VDQ.fastq.gz
ENCFF281VIC	https://www.encodeproject.org/files/ENCFF281VIC/@@download/ENCFF281VIC.fastq.gz
ENCFF410DNJ	https://www.encodeproject.org/files/ENCFF410DNJ/@@download/ENCFF410DNJ.fastq.gz
ENCFF267SMC	https://www.encodeproject.org/files/ENCFF267SMC/@@download/ENCFF267SMC.fastq.gz
ENCFF026NSC	https://www.encodeproject.org/files/ENCFF026NSC/@@download/ENCFF026NSC.fastq.gz
ENCFF501GRK	https://www.encodeproject.org/files/ENCFF501GRK/@@download/ENCFF501GRK.fastq.gz
ENCFF734LZZ	https://www.encodeproject.org/files/ENCFF734LZZ/@@download/ENCFF734LZZ.fastq.gz
ENCFF013HID	https://www.encodeproject.org/files/ENCFF013HID/@@download/ENCFF013HID.fastq.gz
ENCFF222JMY	https://www.encodeproject.org/files/ENCFF222JMY/@@download/ENCFF222JMY.fastq.gz
ENCFF305DES	https://www.encodeproject.org/files/ENCFF305DES/@@download/ENCFF305DES.fastq.gz
ENCFF002BYU	https://www.encodeproject.org/files/ENCFF002BYU/@@download/ENCFF002BYU.fastq.gz
ENCFF334LGN	https://www.encodeproject.org/files/ENCFF334LGN/@@download/ENCFF334LGN.fastq.gz
ENCFF776HWW	https://www.encodeproject.org/files/ENCFF776HWW/@@download/ENCFF776HWW.fastq.gz
ENCFF694ZZP	https://www.encodeproject.org/files/ENCFF694ZZP/@@download/ENCFF694ZZP.fastq.gz
ENCFF181JWY	https://www.encodeproject.org/files/ENCFF181JWY/@@download/ENCFF181JWY.fastq.gz
ENCFF999GET	https://www.encodeproject.org/files/ENCFF999GET/@@download/ENCFF999GET.fastq.gz
ENCFF476GOQ	https://www.encodeproject.org/files/ENCFF476GOQ/@@download/ENCFF476GOQ.fastq.gz
ENCFF435HEB	https://www.encodeproject.org/files/ENCFF435HEB/@@download/ENCFF435HEB.fastq.gz
ENCFF763ICV	https://www.encodeproject.org/files/ENCFF763ICV/@@download/ENCFF763ICV.fastq.gz
ENCFF358VMZ	https://www.encodeproject.org/files/ENCFF358VMZ/@@download/ENCFF358VMZ.fastq.gz
ENCFF737CSN	https://www.encodeproject.org/files/ENCFF737CSN/@@download/ENCFF737CSN.fastq.gz
ENCFF311TZW	https://www.encodeproject.org/files/ENCFF311TZW/@@download/ENCFF311TZW.fastq.gz
ENCFF989HXZ	https://www.encodeproject.org/files/ENCFF989HXZ/@@download/ENCFF989HXZ.fastq.gz
ENCFF132GHM	https://www.encodeproject.org/files/ENCFF132GHM/@@download/ENCFF132GHM.fastq.gz
ENCFF756XSJ	https://www.encodeproject.org/files/ENCFF756XSJ/@@download/ENCFF756XSJ.fastq.gz
ENCFF424JYZ	https://www.encodeproject.org/files/ENCFF424JYZ/@@download/ENCFF424JYZ.fastq.gz
ENCFF710FTJ	https://www.encodeproject.org/files/ENCFF710FTJ/@@download/ENCFF710FTJ.fastq.gz
ENCFF508LOI	https://www.encodeproject.org/files/ENCFF508LOI/@@download/ENCFF508LOI.fastq.gz
ENCFF259SCX	https://www.encodeproject.org/files/ENCFF259SCX/@@download/ENCFF259SCX.fastq.gz
ENCFF541TIF	https://www.encodeproject.org/files/ENCFF541TIF/@@download/ENCFF541TIF.fastq.gz
ENCFF172DTK	https://www.encodeproject.org/files/ENCFF172DTK/@@download/ENCFF172DTK.fastq.gz
ENCFF283BFT	https://www.encodeproject.org/files/ENCFF283BFT/@@download/ENCFF283BFT.fastq.gz
ENCFF510GOL	https://www.encodeproject.org/files/ENCFF510GOL/@@download/ENCFF510GOL.fastq.gz
ENCFF533QHC	https://www.encodeproject.org/files/ENCFF533QHC/@@download/ENCFF533QHC.fastq.gz
ENCFF002BZR	https://www.encodeproject.org/files/ENCFF002BZR/@@download/ENCFF002BZR.fastq.gz
ENCFF071MNZ	https://www.encodeproject.org/files/ENCFF071MNZ/@@download/ENCFF071MNZ.fastq.gz
ENCFF167BIH	https://www.encodeproject.org/files/ENCFF167BIH/@@download/ENCFF167BIH.fastq.gz
ENCFF863JJI	https://www.encodeproject.org/files/ENCFF863JJI/@@download/ENCFF863JJI.fastq.gz
ENCFF054WCD	https://www.encodeproject.org/files/ENCFF054WCD/@@download/ENCFF054WCD.fastq.gz
ENCFF767QZM	https://www.encodeproject.org/files/ENCFF767QZM/@@download/ENCFF767QZM.fastq.gz
ENCFF120CRT	https://www.encodeproject.org/files/ENCFF120CRT/@@download/ENCFF120CRT.fastq.gz
ENCFF274VRW	https://www.encodeproject.org/files/ENCFF274VRW/@@download/ENCFF274VRW.fastq.gz
ENCFF002BYV	https://www.encodeproject.org/files/ENCFF002BYV/@@download/ENCFF002BYV.fastq.gz
ENCFF316ENI	https://www.encodeproject.org/files/ENCFF316ENI/@@download/ENCFF316ENI.fastq.gz
ENCFF659SYD	https://www.encodeproject.org/files/ENCFF659SYD/@@download/ENCFF659SYD.fastq.gz
ENCFF227CAJ	https://www.encodeproject.org/files/ENCFF227CAJ/@@download/ENCFF227CAJ.fastq.gz
ENCFF747VCZ	https://www.encodeproject.org/files/ENCFF747VCZ/@@download/ENCFF747VCZ.fastq.gz
ENCFF434KYB	https://www.encodeproject.org/files/ENCFF434KYB/@@download/ENCFF434KYB.fastq.gz
ENCFF545JBO	https://www.encodeproject.org/files/ENCFF545JBO/@@download/ENCFF545JBO.fastq.gz
ENCFF702NXP	https://www.encodeproject.org/files/ENCFF702NXP/@@download/ENCFF702NXP.fastq.gz
ENCFF310OEP	https://www.encodeproject.org/files/ENCFF310OEP/@@download/ENCFF310OEP.fastq.gz
ENCFF278VBD	https://www.encodeproject.org/files/ENCFF278VBD/@@download/ENCFF278VBD.fastq.gz
ENCFF002CBG	https://www.encodeproject.org/files/ENCFF002CBG/@@download/ENCFF002CBG.fastq.gz
ENCFF688AFU	https://www.encodeproject.org/files/ENCFF688AFU/@@download/ENCFF688AFU.fastq.gz
ENCFF662TVD	https://www.encodeproject.org/files/ENCFF662TVD/@@download/ENCFF662TVD.fastq.gz
ENCFF081TZC	https://www.encodeproject.org/files/ENCFF081TZC/@@download/ENCFF081TZC.fastq.gz
ENCFF553PEN	https://www.encodeproject.org/files/ENCFF553PEN/@@download/ENCFF553PEN.fastq.gz
ENCFF457SHF	https://www.encodeproject.org/files/ENCFF457SHF/@@download/ENCFF457SHF.fastq.gz
ENCFF002BUI	https://www.encodeproject.org/files/ENCFF002BUI/@@download/ENCFF002BUI.fastq.gz
ENCFF425BPJ	https://www.encodeproject.org/files/ENCFF425BPJ/@@download/ENCFF425BPJ.fastq.gz
ENCFF002BZZ	https://www.encodeproject.org/files/ENCFF002BZZ/@@download/ENCFF002BZZ.fastq.gz
ENCFF901ECG	https://www.encodeproject.org/files/ENCFF901ECG/@@download/ENCFF901ECG.fastq.gz
ENCFF231BZR	https://www.encodeproject.org/files/ENCFF231BZR/@@download/ENCFF231BZR.fastq.gz
ENCFF555DRB	https://www.encodeproject.org/files/ENCFF555DRB/@@download/ENCFF555DRB.fastq.gz
ENCFF156VYR	https://www.encodeproject.org/files/ENCFF156VYR/@@download/ENCFF156VYR.fastq.gz
ENCFF874XXC	https://www.encodeproject.org/files/ENCFF874XXC/@@download/ENCFF874XXC.fastq.gz
ENCFF669ILF	https://www.encodeproject.org/files/ENCFF669ILF/@@download/ENCFF669ILF.fastq.gz
ENCFF454KMT	https://www.encodeproject.org/files/ENCFF454KMT/@@download/ENCFF454KMT.fastq.gz
ENCFF197PKZ	https://www.encodeproject.org/files/ENCFF197PKZ/@@download/ENCFF197PKZ.fastq.gz
ENCFF210CQX	https://www.encodeproject.org/files/ENCFF210CQX/@@download/ENCFF210CQX.fastq.gz
ENCFF503MTU	https://www.encodeproject.org/files/ENCFF503MTU/@@download/ENCFF503MTU.fastq.gz
ENCFF485ZGX	https://www.encodeproject.org/files/ENCFF485ZGX/@@download/ENCFF485ZGX.fastq.gz
ENCFF742HTZ	https://www.encodeproject.org/files/ENCFF742HTZ/@@download/ENCFF742HTZ.fastq.gz
ENCFF698BLQ	https://www.encodeproject.org/files/ENCFF698BLQ/@@download/ENCFF698BLQ.fastq.gz
ENCFF518SUL	https://www.encodeproject.org/files/ENCFF518SUL/@@download/ENCFF518SUL.fastq.gz
ENCFF195QQM	https://www.encodeproject.org/files/ENCFF195QQM/@@download/ENCFF195QQM.fastq.gz
ENCFF678ZQI	https://www.encodeproject.org/files/ENCFF678ZQI/@@download/ENCFF678ZQI.fastq.gz
ENCFF857LTR	https://www.encodeproject.org/files/ENCFF857LTR/@@download/ENCFF857LTR.fastq.gz
ENCFF524MXJ	https://www.encodeproject.org/files/ENCFF524MXJ/@@download/ENCFF524MXJ.fastq.gz
ENCFF167GYS	https://www.encodeproject.org/files/ENCFF167GYS/@@download/ENCFF167GYS.fastq.gz
ENCFF168QLG	https://www.encodeproject.org/files/ENCFF168QLG/@@download/ENCFF168QLG.fastq.gz
ENCFF521YJN	https://www.encodeproject.org/files/ENCFF521YJN/@@download/ENCFF521YJN.fastq.gz
ENCFF725MSZ	https://www.encodeproject.org/files/ENCFF725MSZ/@@download/ENCFF725MSZ.fastq.gz
ENCFF408ARC	https://www.encodeproject.org/files/ENCFF408ARC/@@download/ENCFF408ARC.fastq.gz
ENCFF383DSE	https://www.encodeproject.org/files/ENCFF383DSE/@@download/ENCFF383DSE.fastq.gz
ENCFF539KOW	https://www.encodeproject.org/files/ENCFF539KOW/@@download/ENCFF539KOW.fastq.gz
ENCFF934BDQ	https://www.encodeproject.org/files/ENCFF934BDQ/@@download/ENCFF934BDQ.fastq.gz
ENCFF950FRN	https://www.encodeproject.org/files/ENCFF950FRN/@@download/ENCFF950FRN.fastq.gz
ENCFF084DHZ	https://www.encodeproject.org/files/ENCFF084DHZ/@@download/ENCFF084DHZ.fastq.gz
ENCFF674JZT	https://www.encodeproject.org/files/ENCFF674JZT/@@download/ENCFF674JZT.fastq.gz
ENCFF007PXN	https://www.encodeproject.org/files/ENCFF007PXN/@@download/ENCFF007PXN.fastq.gz
ENCFF276MLG	https://www.encodeproject.org/files/ENCFF276MLG/@@download/ENCFF276MLG.fastq.gz
ENCFF695VTW	https://www.encodeproject.org/files/ENCFF695VTW/@@download/ENCFF695VTW.fastq.gz
ENCFF101BOD	https://www.encodeproject.org/files/ENCFF101BOD/@@download/ENCFF101BOD.fastq.gz
ENCFF085RPO	https://www.encodeproject.org/files/ENCFF085RPO/@@download/ENCFF085RPO.fastq.gz
ENCFF893CWY	https://www.encodeproject.org/files/ENCFF893CWY/@@download/ENCFF893CWY.fastq.gz
ENCFF867MZR	https://www.encodeproject.org/files/ENCFF867MZR/@@download/ENCFF867MZR.fastq.gz
ENCFF528LYC	https://www.encodeproject.org/files/ENCFF528LYC/@@download/ENCFF528LYC.fastq.gz
ENCFF574DCO	https://www.encodeproject.org/files/ENCFF574DCO/@@download/ENCFF574DCO.fastq.gz
ENCFF478SRL	https://www.encodeproject.org/files/ENCFF478SRL/@@download/ENCFF478SRL.fastq.gz
ENCFF406GLE	https://www.encodeproject.org/files/ENCFF406GLE/@@download/ENCFF406GLE.fastq.gz
ENCFF081MJU	https://www.encodeproject.org/files/ENCFF081MJU/@@download/ENCFF081MJU.fastq.gz
ENCFF118DRU	https://www.encodeproject.org/files/ENCFF118DRU/@@download/ENCFF118DRU.fastq.gz
ENCFF602TYI	https://www.encodeproject.org/files/ENCFF602TYI/@@download/ENCFF602TYI.fastq.gz
ENCFF646FUI	https://www.encodeproject.org/files/ENCFF646FUI/@@download/ENCFF646FUI.fastq.gz
ENCFF002BYY	https://www.encodeproject.org/files/ENCFF002BYY/@@download/ENCFF002BYY.fastq.gz
ENCFF413BNF	https://www.encodeproject.org/files/ENCFF413BNF/@@download/ENCFF413BNF.fastq.gz
ENCFF653FTD	https://www.encodeproject.org/files/ENCFF653FTD/@@download/ENCFF653FTD.fastq.gz
ENCFF796EGU	https://www.encodeproject.org/files/ENCFF796EGU/@@download/ENCFF796EGU.fastq.gz
ENCFF657JMI	https://www.encodeproject.org/files/ENCFF657JMI/@@download/ENCFF657JMI.fastq.gz
ENCFF665YRR	https://www.encodeproject.org/files/ENCFF665YRR/@@download/ENCFF665YRR.fastq.gz
ENCFF048OSW	https://www.encodeproject.org/files/ENCFF048OSW/@@download/ENCFF048OSW.fastq.gz
ENCFF002CAB	https://www.encodeproject.org/files/ENCFF002CAB/@@download/ENCFF002CAB.fastq.gz
ENCFF350JEN	https://www.encodeproject.org/files/ENCFF350JEN/@@download/ENCFF350JEN.fastq.gz
ENCFF465BOU	https://www.encodeproject.org/files/ENCFF465BOU/@@download/ENCFF465BOU.fastq.gz
ENCFF066WRI	https://www.encodeproject.org/files/ENCFF066WRI/@@download/ENCFF066WRI.fastq.gz
ENCFF637CYG	https://www.encodeproject.org/files/ENCFF637CYG/@@download/ENCFF637CYG.fastq.gz
ENCFF421LJW	https://www.encodeproject.org/files/ENCFF421LJW/@@download/ENCFF421LJW.fastq.gz
ENCFF732ENI	https://www.encodeproject.org/files/ENCFF732ENI/@@download/ENCFF732ENI.fastq.gz
ENCFF182VNL	https://www.encodeproject.org/files/ENCFF182VNL/@@download/ENCFF182VNL.fastq.gz
ENCFF007AYD	https://www.encodeproject.org/files/ENCFF007AYD/@@download/ENCFF007AYD.fastq.gz
ENCFF447YTB	https://www.encodeproject.org/files/ENCFF447YTB/@@download/ENCFF447YTB.fastq.gz
ENCFF004YZO	https://www.encodeproject.org/files/ENCFF004YZO/@@download/ENCFF004YZO.fastq.gz
ENCFF146BTC	https://www.encodeproject.org/files/ENCFF146BTC/@@download/ENCFF146BTC.fastq.gz
ENCFF507CET	https://www.encodeproject.org/files/ENCFF507CET/@@download/ENCFF507CET.fastq.gz
ENCFF981SWJ	https://www.encodeproject.org/files/ENCFF981SWJ/@@download/ENCFF981SWJ.fastq.gz
ENCFF158ZML	https://www.encodeproject.org/files/ENCFF158ZML/@@download/ENCFF158ZML.fastq.gz
ENCFF386PUA	https://www.encodeproject.org/files/ENCFF386PUA/@@download/ENCFF386PUA.fastq.gz
ENCFF827UKA	https://www.encodeproject.org/files/ENCFF827UKA/@@download/ENCFF827UKA.fastq.gz
ENCFF652ZDY	https://www.encodeproject.org/files/ENCFF652ZDY/@@download/ENCFF652ZDY.fastq.gz
ENCFF564BXF	https://www.encodeproject.org/files/ENCFF564BXF/@@download/ENCFF564BXF.fastq.gz
ENCFF840EXO	https://www.encodeproject.org/files/ENCFF840EXO/@@download/ENCFF840EXO.fastq.gz
ENCFF816NNN	https://www.encodeproject.org/files/ENCFF816NNN/@@download/ENCFF816NNN.fastq.gz
ENCFF810KPF	https://www.encodeproject.org/files/ENCFF810KPF/@@download/ENCFF810KPF.fastq.gz
ENCFF687PZS	https://www.encodeproject.org/files/ENCFF687PZS/@@download/ENCFF687PZS.fastq.gz
ENCFF854SOV	https://www.encodeproject.org/files/ENCFF854SOV/@@download/ENCFF854SOV.fastq.gz
ENCFF087MDC	https://www.encodeproject.org/files/ENCFF087MDC/@@download/ENCFF087MDC.fastq.gz
ENCFF124SVA	https://www.encodeproject.org/files/ENCFF124SVA/@@download/ENCFF124SVA.fastq.gz
ENCFF002CAY	https://www.encodeproject.org/files/ENCFF002CAY/@@download/ENCFF002CAY.fastq.gz
ENCFF509LZF	https://www.encodeproject.org/files/ENCFF509LZF/@@download/ENCFF509LZF.fastq.gz
ENCFF727UXZ	https://www.encodeproject.org/files/ENCFF727UXZ/@@download/ENCFF727UXZ.fastq.gz
ENCFF002BZD	https://www.encodeproject.org/files/ENCFF002BZD/@@download/ENCFF002BZD.fastq.gz
ENCFF002CAJ	https://www.encodeproject.org/files/ENCFF002CAJ/@@download/ENCFF002CAJ.fastq.gz
ENCFF605WBD	https://www.encodeproject.org/files/ENCFF605WBD/@@download/ENCFF605WBD.fastq.gz
ENCFF149WDM	https://www.encodeproject.org/files/ENCFF149WDM/@@download/ENCFF149WDM.fastq.gz
ENCFF836KMN	https://www.encodeproject.org/files/ENCFF836KMN/@@download/ENCFF836KMN.fastq.gz
ENCFF845KED	https://www.encodeproject.org/files/ENCFF845KED/@@download/ENCFF845KED.fastq.gz
ENCFF404VZE	https://www.encodeproject.org/files/ENCFF404VZE/@@download/ENCFF404VZE.fastq.gz
ENCFF585DOI	https://www.encodeproject.org/files/ENCFF585DOI/@@download/ENCFF585DOI.fastq.gz
ENCFF678IOI	https://www.encodeproject.org/files/ENCFF678IOI/@@download/ENCFF678IOI.fastq.gz
ENCFF650VKT	https://www.encodeproject.org/files/ENCFF650VKT/@@download/ENCFF650VKT.fastq.gz
ENCFF002BUJ	https://www.encodeproject.org/files/ENCFF002BUJ/@@download/ENCFF002BUJ.fastq.gz
ENCFF893BDX	https://www.encodeproject.org/files/ENCFF893BDX/@@download/ENCFF893BDX.fastq.gz
ENCFF439VYF	https://www.encodeproject.org/files/ENCFF439VYF/@@download/ENCFF439VYF.fastq.gz
ENCFF227NAO	https://www.encodeproject.org/files/ENCFF227NAO/@@download/ENCFF227NAO.fastq.gz
ENCFF088WND	https://www.encodeproject.org/files/ENCFF088WND/@@download/ENCFF088WND.fastq.gz
ENCFF578LVR	https://www.encodeproject.org/files/ENCFF578LVR/@@download/ENCFF578LVR.fastq.gz
ENCFF897YVB	https://www.encodeproject.org/files/ENCFF897YVB/@@download/ENCFF897YVB.fastq.gz
ENCFF748VED	https://www.encodeproject.org/files/ENCFF748VED/@@download/ENCFF748VED.fastq.gz
ENCFF432ZRH	https://www.encodeproject.org/files/ENCFF432ZRH/@@download/ENCFF432ZRH.fastq.gz
ENCFF472AIM	https://www.encodeproject.org/files/ENCFF472AIM/@@download/ENCFF472AIM.fastq.gz
ENCFF308LRZ	https://www.encodeproject.org/files/ENCFF308LRZ/@@download/ENCFF308LRZ.fastq.gz
ENCFF588WPC	https://www.encodeproject.org/files/ENCFF588WPC/@@download/ENCFF588WPC.fastq.gz
ENCFF195MFO	https://www.encodeproject.org/files/ENCFF195MFO/@@download/ENCFF195MFO.fastq.gz
ENCFF002CBQ	https://www.encodeproject.org/files/ENCFF002CBQ/@@download/ENCFF002CBQ.fastq.gz
ENCFF062JZD	https://www.encodeproject.org/files/ENCFF062JZD/@@download/ENCFF062JZD.fastq.gz
ENCFF062MDL	https://www.encodeproject.org/files/ENCFF062MDL/@@download/ENCFF062MDL.fastq.gz
ENCFF476GKA	https://www.encodeproject.org/files/ENCFF476GKA/@@download/ENCFF476GKA.fastq.gz
ENCFF949CWD	https://www.encodeproject.org/files/ENCFF949CWD/@@download/ENCFF949CWD.fastq.gz
ENCFF824FES	https://www.encodeproject.org/files/ENCFF824FES/@@download/ENCFF824FES.fastq.gz
ENCFF786LGW	https://www.encodeproject.org/files/ENCFF786LGW/@@download/ENCFF786LGW.fastq.gz
ENCFF945WRF	https://www.encodeproject.org/files/ENCFF945WRF/@@download/ENCFF945WRF.fastq.gz
ENCFF955RLP	https://www.encodeproject.org/files/ENCFF955RLP/@@download/ENCFF955RLP.fastq.gz
ENCFF368IFZ	https://www.encodeproject.org/files/ENCFF368IFZ/@@download/ENCFF368IFZ.fastq.gz
ENCFF391XVT	https://www.encodeproject.org/files/ENCFF391XVT/@@download/ENCFF391XVT.fastq.gz
ENCFF427DNA	https://www.encodeproject.org/files/ENCFF427DNA/@@download/ENCFF427DNA.fastq.gz
ENCFF665JHX	https://www.encodeproject.org/files/ENCFF665JHX/@@download/ENCFF665JHX.fastq.gz
ENCFF036PPZ	https://www.encodeproject.org/files/ENCFF036PPZ/@@download/ENCFF036PPZ.fastq.gz
ENCFF256UZO	https://www.encodeproject.org/files/ENCFF256UZO/@@download/ENCFF256UZO.fastq.gz
ENCFF002BYZ	https://www.encodeproject.org/files/ENCFF002BYZ/@@download/ENCFF002BYZ.fastq.gz
ENCFF266JFP	https://www.encodeproject.org/files/ENCFF266JFP/@@download/ENCFF266JFP.fastq.gz
ENCFF512YTM	https://www.encodeproject.org/files/ENCFF512YTM/@@download/ENCFF512YTM.fastq.gz
ENCFF229LJE	https://www.encodeproject.org/files/ENCFF229LJE/@@download/ENCFF229LJE.fastq.gz
ENCFF398QAB	https://www.encodeproject.org/files/ENCFF398QAB/@@download/ENCFF398QAB.fastq.gz
ENCFF196LWR	https://www.encodeproject.org/files/ENCFF196LWR/@@download/ENCFF196LWR.fastq.gz
ENCFF417JSJ	https://www.encodeproject.org/files/ENCFF417JSJ/@@download/ENCFF417JSJ.fastq.gz
ENCFF086QPV	https://www.encodeproject.org/files/ENCFF086QPV/@@download/ENCFF086QPV.fastq.gz
ENCFF509SZZ	https://www.encodeproject.org/files/ENCFF509SZZ/@@download/ENCFF509SZZ.fastq.gz
ENCFF123LMD	https://www.encodeproject.org/files/ENCFF123LMD/@@download/ENCFF123LMD.fastq.gz
ENCFF330UXF	https://www.encodeproject.org/files/ENCFF330UXF/@@download/ENCFF330UXF.fastq.gz
ENCFF002BUA	https://www.encodeproject.org/files/ENCFF002BUA/@@download/ENCFF002BUA.fastq.gz
ENCFF978VKP	https://www.encodeproject.org/files/ENCFF978VKP/@@download/ENCFF978VKP.fastq.gz
ENCFF700VXB	https://www.encodeproject.org/files/ENCFF700VXB/@@download/ENCFF700VXB.fastq.gz
ENCFF711XQW	https://www.encodeproject.org/files/ENCFF711XQW/@@download/ENCFF711XQW.fastq.gz
ENCFF152SDU	https://www.encodeproject.org/files/ENCFF152SDU/@@download/ENCFF152SDU.fastq.gz
ENCFF274EDD	https://www.encodeproject.org/files/ENCFF274EDD/@@download/ENCFF274EDD.fastq.gz
ENCFF288GAY	https://www.encodeproject.org/files/ENCFF288GAY/@@download/ENCFF288GAY.fastq.gz
