mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_CSTF2T	ENCSR815CVQ	81116	3816	626	25	-0.236309221835	83634.9948408	0.0
K562_ESF1	ENCSR032YMP	80003	3581	820	33	-0.153466303868	81886.7087898	0.0
K562_DDX47	ENCSR031RRO	83372	3840	673	27	-0.199190464209	85817.622471	0.0
K562_PNPT1	ENCSR620PUP	87253	4162	888	40	-0.082631905619	89568.4218734	0.0
HepG2_METAP2	ENCSR689PHN	83789	3788	1192	50	-0.108059710356	85110.6176225	0.0
K562_CCDC124	ENCSR143COQ	85229	4100	836	25	-0.68585435208	87615.3526526	0.0
HepG2_EIF2S2	ENCSR067GHD	86315	4041	816	37	-0.0461449372439	88658.0530335	0.0
K562_DDX24	ENCSR913CAE	80081	3749	670	22	-0.511703407713	82451.7346754	0.0
K562_U2AF2	ENCSR344XID	69733	2243	2734	61	-0.527720166093	66494.8500249	0.0
HepG2_CSTF2T	ENCSR003EKR	85091	3595	609	19	-0.437428032841	87434.4590568	0.0
K562_PCBP3	ENCSR341TTW	80767	3701	1255	70	0.283590280468	81838.8248146	0.0
K562_SFPQ	ENCSR164MUK	80301	3817	1362	51	-0.344178783762	81315.7825572	0.0
K562_TRNAU1AP	ENCSR341TTW	79505	3653	919	37	-0.190575751392	81256.9975012	0.0
HepG2_RBM39	ENCSR104ABF	79538	3434	1341	53	-0.12749072607	80207.4270764	0.0
HepG2_AATF	ENCSR003EKR	84672	3599	578	27	0.136178779017	87065.1481817	0.0
K562_SRSF7	ENCSR163JUC	83232	3927	773	42	0.203631620131	85536.6282756	0.0
K562_PPP1R8	ENCSR164MUK	80614	3830	1878	49	-0.864657391619	80634.3771597	0.0
HepG2_RBM27	ENCSR674KEK	87508	3888	1016	46	0.0271920596906	89284.3403716	0.0
HepG2_SMN1	ENCSR305XWT	85102	3611	869	42	0.187827767954	86900.3621061	0.0
K562_LARP4	ENCSR164MUK	81874	3835	1111	45	-0.209683107173	83412.6038918	0.0
HepG2_DDX52	ENCSR689PHN	84293	3847	720	40	0.283682093263	86626.5658854	0.0
K562_GPKOW	ENCSR424QCW	76002	3276	1045	42	-0.100939682565	77118.9068334	0.0
HepG2_FASTKD1	ENCSR279HMU	83910	3628	667	28	-0.0425916355708	86153.5180753	0.0
K562_SRP68	ENCSR661HEL	78324	3493	822	34	-0.108615845141	80113.9577287	0.0
HepG2_TIAL1	ENCSR305XWT	83031	3544	1441	67	0.123434135043	83585.2751507	0.0
K562_SRSF1	ENCSR129RWD	77670	3373	2408	100	-0.0645102444945	76104.6198505	0.0
K562_TIA1	ENCSR129RWD	80159	3533	794	29	-0.271115345628	82054.10286	0.0
HepG2_RPS5	ENCSR674KEK	87538	3895	812	36	-0.00519672636086	89744.8648232	0.0
K562_PTBP1	ENCSR898NWE	79284	3149	613	19	-0.357751662284	81173.8541709	0.0
HepG2_DNAJC2	ENCSR305XWT	83615	3570	800	34	-0.00662755203955	85524.9779386	0.0
K562_U2AF1	ENCSR344XID	70378	2362	2489	57	-0.55141685446	67737.4019153	0.0
HepG2_DKC1	ENCSR538QOG	87411	4087	1005	37	-0.344825725717	89425.8898604	0.0
K562_BOP1	ENCSR424QCW	75619	3217	1101	37	-0.34018445806	76576.4559277	0.0
HepG2_SLTM	ENCSR491FOC	86223	3741	711	35	0.182154156125	88478.190401	0.0
HepG2_CDC40	ENCSR481WJH	74998	3000	877	22	-0.673183696413	76210.4166601	0.0
HepG2_EIF4B	ENCSR237YZT	87100	3983	1282	56	-0.0660802905517	88426.6567377	0.0
K562_AGO1	ENCSR084SCN	77609	3114	611	25	0.028210736015	79456.0109862	0.0
K562_EIF2S2	ENCSR118EFE	81794	3739	805	32	-0.201574331177	83867.1965172	0.0
HepG2_EFTUD2	ENCSR689PHN	83869	3820	976	32	-0.474244226537	85684.6259662	0.0
K562_ZNF800	ENCSR341TTW	80571	3717	844	39	0.00235309836638	82531.2502976	0.0
K562_PPIL4	ENCSR419JMU	79060	3598	1094	34	-0.550253318087	80417.4596149	0.0
HepG2_RPLP0	ENCSR105NML	90903	4188	575	18	-0.557498584439	93908.7144826	0.0
K562_RBM17	ENCSR118EFE	82370	3776	958	36	-0.286768525386	84169.4851895	0.0
HepG2_RPL23A	ENCSR674KEK	87207	3877	637	28	-0.0163633373711	89758.8551589	0.0
HepG2_XRCC6	ENCSR491FOC	86632	3791	951	39	-0.0936496496623	88453.8407854	0.0
HepG2_STIP1	ENCSR279HMU	83246	3715	797	55	0.628870635496	85265.4447713	0.0
HepG2_QKI	ENCSR603TCV	87901	4070	1277	44	-0.426332312481	89348.0275579	0.0
HepG2_BCLAF1	ENCSR856ZRV	86333	3875	745	41	0.294099295585	88642.8626923	0.0
HepG2_SAFB2	ENCSR305XWT	83204	3540	904	51	0.407078001173	84844.5565813	0.0
K562_PABPC1	ENCSR419JMU	80616	3705	1171	42	-0.35768718396	81912.4856524	0.0
HepG2_TIA1	ENCSR603TCV	86771	3965	928	35	-0.2768777935	88820.2337439	0.0
HepG2_U2AF2	ENCSR104ABF	80273	3490	2476	80	-0.42825163019	78729.2053929	0.0
K562_CNOT7	ENCSR419JMU	80558	3726	1462	53	-0.351478854541	81281.286874	0.0
HepG2_SERBP1	ENCSR689PHN	83461	3778	1066	46	-0.0690221669777	85029.1754979	0.0
K562_XRN2	ENCSR661HEL	78393	3488	908	49	0.278414248129	79978.2054216	0.0
K562_PUM2	ENCSR620PUP	87883	4211	896	48	0.160956916909	90215.682193	0.0
HepG2_RBFOX2	ENCSR104ABF	81095	3568	1082	49	0.0416505061779	82416.1093771	0.0
K562_XRCC5	ENCSR815CVQ	81227	3804	761	27	-0.40049493111	83462.3213017	0.0
K562_STAU1	ENCSR032YMP	80494	3616	1013	40	-0.186075697625	82017.1908691	0.0
K562_HNRNPA1	ENCSR438MDN	82056	3899	889	37	-0.191153474444	84112.982599	0.0
HepG2_LIN28B	ENCSR674KEK	87009	3851	792	44	0.327934607867	89195.7119118	0.0
K562_STIP1	ENCSR419JMU	80133	3719	1013	30	-0.64811802728	81779.0478234	0.0
K562_DDX27	ENCSR245BNJ	78737	3487	588	38	0.545238644039	80976.8052344	0.0
HepG2_RRP9	ENCSR856ZRV	83622	3660	1169	53	0.0508282353594	84855.1096092	0.0
K562_PES1	ENCSR661HEL	78031	3465	694	37	0.263781644438	80040.5674612	0.0
K562_SF3B4	ENCSR344XID	72991	2793	2914	86	-0.374689299577	69902.9828845	0.0
K562_HNRNPUL1	ENCSR164MUK	81630	3867	1397	53	-0.320383063071	82621.6343902	0.0
K562_RBM3	ENCSR936VPP	81661	3284	512	20	-0.0419507027903	83884.331952	0.0
K562_NAA15	ENCSR143COQ	77300	3596	2258	65	-0.692458469559	76317.1330537	0.0
K562_PCBP2	ENCSR129RWD	77557	3325	2196	90	-0.0649784890938	76374.6150812	0.0
K562_HNRNPH1	ENCSR341TTW	80487	3716	899	49	0.239465914373	82317.6875104	0.0
K562_RECQL	ENCSR344XID	77224	2971	460	17	-0.0579984359579	79243.8373544	0.0
K562_AKAP1	ENCSR913CAE	79507	3746	680	18	-0.831806854832	81862.9023324	0.0
HepG2_UTP3	ENCSR691IVR	86512	3955	1169	47	-0.185319701132	88051.3547352	0.0
HepG2_DDX21	ENCSR105NML	90506	4155	516	24	0.018828300505	93584.0804884	0.0
HepG2_SSRP1	ENCSR246RRQ	88113	4107	810	38	0.00934745017344	90531.7977152	0.0
K562_DHX30	ENCSR667PLJ	75345	3576	739	36	0.0375875813932	77378.6106874	0.0
K562_WRN	ENCSR718EWL	85895	4097	653	21	-0.568687403043	88649.071945	0.0
K562_HNRNPC	ENCSR771ZZL	72327	2413	1082	44	0.285581326529	72504.9888624	0.0
HepG2_DDX28	ENCSR856ZRV	85742	3801	546	36	0.572718999761	88382.8178587	0.0
HepG2_FXR1	ENCSR237YZT	87523	4066	1046	37	-0.393233701104	89435.8375914	0.0
HepG2_DAZAP1	ENCSR003EKR	86942	3899	421	17	-0.151336358138	89967.1127335	0.0
K562_YBX3	ENCSR667PLJ	75896	3567	596	27	-0.053040286938	78221.8846728	0.0
K562_EIF3G	ENCSR084SCN	76943	3179	1012	46	0.137713541043	78019.9760427	0.0
K562_FXR2	ENCSR913CAE	81226	3805	337	12	-0.395669039145	84334.4360303	0.0
HepG2_DHX30	ENCSR305XWT	82755	3447	785	23	-0.507553610348	84593.5998446	0.0
K562_CEBPZ	ENCSR163JUC	84245	3983	492	19	-0.29192331284	87208.9639689	0.0
K562_FUBP3	ENCSR913CAE	79250	3686	774	19	-0.92197928353	81357.6572568	0.0
K562_BCCIP	ENCSR245BNJ	80199	3594	659	40	0.437715373771	82400.860229	0.0
K562_GTF2F1	ENCSR815CVQ	80831	3769	614	26	-0.139000131284	83324.8433606	0.0
HepG2_RTF1	ENCSR491FOC	86335	3632	635	30	0.167387249272	88641.918267	0.0
HepG2_NCBP2	ENCSR237YZT	7962	359	122	5	-0.137734120407	8068.93901744	0.0
HepG2_DDX24	ENCSR003EKR	85126	3664	691	28	-0.0870785458936	87357.8230826	0.0
K562_DDX47	ENCSR898NWE	79111	3114	504	26	0.39019725349	81168.4279651	0.0
HepG2_CALR	ENCSR364GRM	83522	3660	791	26	-0.414853461164	85555.6759113	0.0
K562_AQR	ENCSR718EWL	79024	3790	5105	139	-0.816733052722	72660.8840934	0.0
K562_UPF1	ENCSR174OYC	82792	3954	925	46	0.0583589946387	84814.8697881	0.0
K562_IGF2BP3	ENCSR129RWD	80854	3517	473	21	0.0295229576749	83385.8924649	0.0
K562_CELF1	ENCSR081EST	71283	2333	1023	74	1.14416277852	71439.028519	0.0
K562_DDX28	ENCSR661HEL	78679	3471	588	37	0.512336371777	80904.7887727	0.0
K562_HSPD1	ENCSR032YMP	81029	3652	1039	50	0.0945559164383	82517.0072063	0.0
HepG2_U2AF2	ENCSR491FOC	84956	3687	2684	107	-0.122505450296	83148.9003756	0.0
HepG2_RBM47	ENCSR279HMU	84836	3744	733	36	0.154279872971	87048.6794204	0.0
HepG2_LARP4	ENCSR135LXL	89303	4210	1218	48	-0.258519414258	90998.1595211	0.0
K562_EIF4G1	ENCSR667PLJ	75860	3582	646	27	-0.176000723335	78101.7046513	0.0
K562_AGO3	ENCSR898NWE	76007	2899	752	28	-0.0347288758884	77353.7105949	0.0
HepG2_RBM5	ENCSR481WJH	58589	2078	787	24	-0.217895057977	59055.8486109	0.0
HepG2_SSB	ENCSR997HCQ	88676	4056	1180	58	0.103823987961	90272.5314951	0.0
K562_IGF2BP2	ENCSR129RWD	79941	3517	910	33	-0.278810235935	81582.6685286	0.0
K562_PRPF6	ENCSR815CVQ	80743	3711	755	28	-0.309520627265	82895.2710089	0.0
HepG2_RPS2	ENCSR674KEK	87251	3860	993	44	0.00228062491718	89048.8028461	0.0
HepG2_UPF1	ENCSR691IVR	87849	4163	897	38	-0.161706261181	90151.5058653	0.0
HepG2_HNRNPA0	ENCSR279HMU	83604	3708	764	45	0.409283088344	85701.527792	0.0
K562_PABPN1	ENCSR164MUK	77021	3674	2376	60	-0.917600202307	75897.2764399	0.0
HepG2_ZC3H8	ENCSR584UYK	85508	3858	1018	54	0.233500010281	87234.8754466	0.0
HepG2_PRPF8	ENCSR856ZRV	84541	3743	982	42	-0.0498775673828	86247.8778635	0.0
HepG2_SRSF7	ENCSR105NML	89919	4158	867	26	-0.624784137126	92299.5222018	0.0
K562_SUCLG1	ENCSR620PUP	86070	4099	782	36	-0.0489332221226	88540.4211358	0.0
HepG2_IGF2BP1	ENCSR105NML	89888	4102	504	19	-0.27562327741	92946.9139225	0.0
HepG2_RBM17	ENCSR104ABF	80937	3585	1582	36	-0.960854531813	81317.2833838	0.0
K562_DGCR8	ENCSR599PZD	83632	4074	358	17	-0.0368157570199	86957.6034133	0.0
HepG2_YBX3	ENCSR305XWT	83793	3525	648	27	-0.0138279359731	85973.2180147	0.0
K562_GRSF1	ENCSR118EFE	82361	3779	1042	54	0.175632862977	83961.9546198	0.0
HepG2_NUFIP2	ENCSR104ABF	81322	3590	1337	40	-0.561265707696	82180.4270528	0.0
K562_DDX1	ENCSR667PLJ	75636	3571	641	28	-0.112152595032	77874.6518934	0.0
K562_FUS	ENCSR084SCN	76082	2972	637	25	0.00675577796641	77735.5436075	0.0
HepG2_SUCLG1	ENCSR042QTH	89341	4046	1054	33	-0.532510854371	91225.7037144	0.0
HepG2_RPS3A	ENCSR279HMU	84336	3737	1310	69	0.249369488702	85336.622385	0.0
HepG2_PRPF4	ENCSR584UYK	85423	3849	1013	41	-0.154797465067	87176.449532	0.0
K562_HLTF	ENCSR815CVQ	80228	3761	749	22	-0.674472668482	82454.1212728	0.0
HepG2_ZNF622	ENCSR691IVR	86879	4070	1241	45	-0.369527505964	88395.2242779	0.0
HepG2_SRSF1	ENCSR603TCV	85299	3810	2349	93	-0.17400626148	84291.9578359	0.0
HepG2_UBE2L3	ENCSR042QTH	88406	3997	1254	61	0.105570513662	89791.7183835	0.0
K562_MSI2	ENCSR620PUP	87022	4133	983	42	-0.152611278109	89116.5307708	0.0
K562_EXOSC5	ENCSR341TTW	80083	3742	789	32	-0.204266933526	82191.047098	0.0
K562_AKAP8L	ENCSR143COQ	81186	4005	2067	51	-0.99954051376	81008.2753712	0.0
HepG2_HNRNPLL	ENCSR264TUE	83023	3728	1324	48	-0.30868760715	84028.7323676	0.0
K562_POLR2G	ENCSR942UNX	75847	3075	516	31	0.567402857634	77831.8229558	0.0
K562_ZRANB2	ENCSR815CVQ	80378	3727	721	27	-0.308253991173	82615.6630535	0.0
HepG2_NOLC1	ENCSR521WAI	81646	3372	827	35	0.0352452633986	83302.7400465	0.0
HepG2_NIP7	ENCSR674KEK	85899	3792	771	54	0.665910919113	88048.6892192	0.0
HepG2_MTPAP	ENCSR264TUE	84675	3840	1118	42	-0.271629184404	86210.220804	0.0
HepG2_ASCC1	ENCSR237YZT	86811	4074	985	39	-0.245217719795	88848.5496342	0.0
K562_PCBP1	ENCSR129RWD	79838	3432	877	54	0.518408592336	81418.4832709	0.0
HepG2_PARN	ENCSR305XWT	84481	3571	803	26	-0.384589586461	86401.8218947	0.0
HepG2_PUF60	ENCSR042QTH	85724	3966	3080	87	-0.711828552689	83468.570597	0.0
K562_IGF2BP3	ENCSR771ZZL	72548	2431	664	22	-0.0162937685007	73613.2763956	0.0
K562_POLR2G	ENCSR341TTW	80931	3680	548	21	-0.246799909766	83476.8304546	0.0
K562_ADAR	ENCSR667PLJ	75038	3571	724	28	-0.299269628082	77112.2050204	0.0
K562_NPM1	ENCSR164MUK	81874	3863	1081	31	-0.718342699303	83527.5214455	0.0
K562_YTHDC2	ENCSR164MUK	80073	3629	1830	46	-0.850394080089	79992.4061672	0.0
HepG2_EWSR1	ENCSR538QOG	87642	4063	1372	110	0.790300084832	88765.4561991	0.0
HepG2_IGF2BP3	ENCSR237YZT	86525	3928	1428	78	0.266872156459	87466.1164499	0.0
HepG2_EIF3H	ENCSR853AOV	86246	3974	854	19	-1.05037097625	88482.5470703	0.0
HepG2_GNB2L1	ENCSR674KEK	87218	3872	831	43	0.221035138499	89350.3951741	0.0
K562_RBM39	ENCSR164MUK	79427	3758	2832	84	-0.673695586206	77455.8536354	0.0
HepG2_KRR1	ENCSR246RRQ	87999	4114	1015	32	-0.568390581653	90030.9561415	0.0
K562_KHSRP	ENCSR129RWD	80335	3473	791	28	-0.288404606504	82178.01414	0.0
K562_CCAR1	ENCSR667PLJ	73859	3525	947	36	-0.328217047072	75430.5098359	0.0
K562_RBM22	ENCSR129RWD	79437	3501	945	28	-0.572843424533	81003.4658636	0.0
HepG2_AKAP8	ENCSR246RRQ	87446	4096	837	44	0.166452578793	89788.4841033	0.0
K562_HNRNPA2B1	ENCSR164MUK	78831	3700	2353	79	-0.483338957136	77738.9206622	0.0
K562_DAZAP1	ENCSR815CVQ	80557	3679	856	27	-0.533955108306	82479.2940217	0.0
K562_RBM15	ENCSR143COQ	79523	3844	2550	80	-0.62366149458	78190.4337288	0.0
K562_TUFM	ENCSR620PUP	81792	3816	810	48	0.345011067891	83900.6253405	0.0
K562_TIAL1	ENCSR572FFX	76432	3501	863	25	-0.661022744361	78166.9227244	0.0
HepG2_IGF2BP1	ENCSR491FOC	88142	3883	444	24	0.295132654699	91091.3849117	0.0
K562_NSUN2	ENCSR174OYC	82398	3962	1068	41	-0.324835392296	84156.2671409	0.0
K562_SRSF7	ENCSR129RWD	80999	3556	770	35	0.0501452489198	82952.6643316	0.0
K562_AARS	ENCSR572FFX	76334	3442	811	27	-0.437663812154	78108.8281525	0.0
K562_NELFE	ENCSR129RWD	80566	3523	788	24	-0.521794569359	82472.8707681	0.0
K562_DDX21	ENCSR129RWD	81808	3592	502	25	0.18169531177	84349.25443	0.0
HepG2_EIF4G2	ENCSR042QTH	87304	3947	889	31	-0.374623967581	89420.2959937	0.0
HepG2_SNRNP200	ENCSR104ABF	80220	3540	1391	33	-0.895371884452	80936.4273105	0.0
HepG2_XRCC5	ENCSR491FOC	85311	3539	756	38	0.277003196977	87269.1074657	0.0
K562_DGCR8	ENCSR619GAS	84960	4073	551	14	-0.915933539825	87906.6215799	0.0
