mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
HepG2_STIP1	ENCSR279HMU	82652	4309	808	44	0.0628448623705	85265.348242	0.0
HepG2_QKI	ENCSR603TCV	87268	4703	1244	77	0.199815267242	89347.9938285	0.0
HepG2_BCLAF1	ENCSR856ZRV	85693	4515	734	52	0.427182932269	88642.8859405	0.0
HepG2_SAFB2	ENCSR305XWT	82596	4148	889	66	0.563938627051	84844.6186589	0.0
K562_PABPC1	ENCSR419JMU	80139	4182	1160	53	-0.19174909502	81912.4625141	0.0
HepG2_TIA1	ENCSR603TCV	86126	4610	908	55	0.178421399362	88820.2289477	0.0
HepG2_U2AF2	ENCSR104ABF	79769	3994	2438	118	-0.0489174070339	78728.9994362	0.0
K562_CNOT7	ENCSR419JMU	80122	4162	1428	87	0.230012795691	81281.2695841	0.0
HepG2_SERBP1	ENCSR689PHN	82865	4374	1033	79	0.534893957686	85029.3042796	0.0
K562_XRN2	ENCSR661HEL	77964	3917	898	59	0.387058492238	79978.231977	0.0
K562_PUM2	ENCSR620PUP	87298	4796	880	64	0.404685324654	90215.7248095	0.0
HepG2_RBFOX2	ENCSR104ABF	80550	4113	1075	56	0.0288555895617	82416.1091396	0.0
K562_XRCC5	ENCSR815CVQ	80702	4329	743	45	0.175133417712	83462.3083618	0.0
K562_STAU1	ENCSR032YMP	79983	4127	1008	45	-0.208898775902	82017.1941707	0.0
K562_HNRNPA1	ENCSR438MDN	81550	4405	869	57	0.280148600029	84112.997669	0.0
HepG2_LIN28B	ENCSR674KEK	86386	4474	770	66	0.726839845684	89195.837006	0.0
K562_STIP1	ENCSR419JMU	79665	4187	1000	43	-0.289562322999	81778.9941688	0.0
K562_DDX27	ENCSR245BNJ	78276	3948	595	31	0.0468265916396	80976.7661928	0.0
HepG2_RRP9	ENCSR856ZRV	83077	4205	1116	106	0.908070556991	84855.6636432	0.0
K562_PES1	ENCSR661HEL	77587	3909	695	36	0.039999287655	80040.5571345	0.0
K562_SF3B4	ENCSR344XID	72643	3141	2913	87	-0.533818554326	69903.2216717	0.0
K562_HNRNPUL1	ENCSR164MUK	81114	4383	1378	72	-0.0484748150555	82621.5928164	0.0
K562_RBM3	ENCSR936VPP	81233	3712	508	24	0.0480751236229	83884.3320094	0.0
K562_NAA15	ENCSR143COQ	76880	4016	2228	95	-0.292900747299	76316.815211	0.0
K562_PCBP2	ENCSR129RWD	77176	3706	2168	118	0.180711493063	76374.6598146	0.0
K562_HNRNPH1	ENCSR341TTW	79964	4239	896	52	0.130639565693	82317.6776042	0.0
K562_RECQL	ENCSR344XID	76893	3302	443	34	0.837740194895	79243.9023258	0.0
K562_AKAP1	ENCSR913CAE	79011	4242	668	30	-0.257576701953	81862.8597828	0.0
HepG2_UTP3	ENCSR691IVR	85872	4595	1142	74	0.276157456863	88051.3790322	0.0
HepG2_DDX21	ENCSR105NML	89819	4842	499	41	0.60800167479	93584.1194237	0.0
HepG2_SSRP1	ENCSR246RRQ	87426	4794	787	61	0.499278090872	90531.8606729	0.0
K562_DHX30	ENCSR667PLJ	74848	4073	738	37	-0.118223593082	77378.6127833	0.0
K562_WRN	ENCSR718EWL	85340	4652	645	29	-0.277875246568	88649.0556946	0.0
K562_HNRNPC	ENCSR771ZZL	72045	2695	1062	64	0.687973080402	72505.1745674	0.0
HepG2_DDX28	ENCSR856ZRV	85109	4434	541	41	0.540698245761	88382.8180119	0.0
HepG2_FXR1	ENCSR237YZT	86870	4719	1029	54	-0.049834803792	89435.8067269	0.0
HepG2_DAZAP1	ENCSR003EKR	86299	4542	411	27	0.319837149424	89967.1178943	0.0
